Trip_ID,Route_ID,Route_Name,Operator_Name,Bus_Number,Bus_Type,Departure_City,Arrival_City,Date,Day_Type,Departure_Time,Arrival_Time,Scheduled_Duration_Minutes,Actual_Duration_Minutes,Delay_Minutes,Passenger_Count,Bus_Capacity,Occupancy_Rate (%),Ticket_Fare_PKR,Ticket_Revenue_PKR,Fuel_Consumption_Liters,Driver_ID,Weather_Condition,Traffic_Level,Trip_Status,Departure_Hour,Arrival_Hour,Year,Month,Month_Number,Day,Weekday,Revenue_Category,Delay_Category,Occupancy_Category
TRP-00552,RT-007,Lahore to Karachi,Pak Urban Transport,PES-5646,AC,Lahore,Karachi,2025-11-05,Weekday,10:40,08:05,1255,1285,30,45,57,78.95,1430,64350,393.7,DRV-0108,Sunny,High,Completed,10,8.0,2025,November,11,5,Wednesday,Very High,Moderate,High
TRP-00553,RT-047,Multan to Peshawar,Pak Urban Transport,SGD-9092,Standard,Multan,Peshawar,2025-09-13,Weekend,05:20,18:16,757,776,19,16,38,42.11,785,12560,176.7,DRV-0148,Sunny,Moderate,Completed,5,18.0,2025,September,9,13,Saturday,Medium,Moderate,Medium
TRP-00554,RT-053,Quetta to Faisalabad,Blue Line Transit,MUL-9642,Standard,Quetta,Faisalabad,2025-01-21,Weekday,14:50,07:04,946,974,28,36,50,72.0,930,33480,203.8,DRV-0103,Sunny,High,Completed,14,7.0,2025,January,1,21,Tuesday,High,Moderate,High
TRP-00555,RT-004,Quetta to Multan,City Metro Bus,QTA-8447,AC,Quetta,Multan,2025-09-10,Weekday,07:25,,567,0,0,0,43,0.0,700,0,0.0,DRV-0027,Sunny,Low,Cancelled,7,,2025,September,9,10,Wednesday,,On Time,
TRP-00556,RT-010,Peshawar to Rawalpindi,Pak Urban Transport,SGD-7043,Mini Bus,Peshawar,Rawalpindi,2025-10-03,Weekday,04:55,09:01,202,246,44,15,29,51.72,250,3750,32.2,DRV-0157,Foggy,Low,Delayed,4,9.0,2025,October,10,3,Friday,Low,High,Medium
TRP-00557,RT-082,Faisalabad to Peshawar,Punjab Transit,LEA-3069,Electric,Faisalabad,Peshawar,2025-06-13,Weekday,08:45,16:34,450,469,19,31,53,58.49,530,16430,25.3,DRV-0126,Cloudy,Moderate,Completed,8,16.0,2025,June,6,13,Friday,Medium,Moderate,Medium
TRP-00558,RT-034,Multan to Quetta,Capital Bus Service,QTA-2356,Mini Bus,Multan,Quetta,2025-06-30,Weekday,21:15,07:21,600,606,6,10,28,35.71,620,6200,96.3,DRV-0056,Cloudy,Low,Completed,21,7.0,2025,June,6,30,Monday,Low,Minor,Low
TRP-00559,RT-013,Lahore to Sialkot,Green Line Express,SGD-9644,AC,Lahore,Sialkot,2025-09-21,Weekend,14:20,17:09,154,169,15,40,60,66.67,185,7400,43.8,DRV-0159,Sunny,Moderate,Completed,14,17.0,2025,September,9,21,Sunday,Low,Minor,High
TRP-00560,RT-013,Lahore to Sialkot,Capital Bus Service,QTA-6032,AC,Lahore,Sialkot,2025-10-23,Weekday,07:10,10:20,164,190,26,25,43,58.14,190,4750,36.6,DRV-0136,Rainy,Moderate,Completed,7,10.0,2025,October,10,23,Thursday,Low,Moderate,Medium
TRP-00561,RT-030,Peshawar to Islamabad,Green Line Express,KHI-3467,AC,Peshawar,Islamabad,2025-07-23,Weekday,20:30,01:10,240,280,40,18,41,43.9,280,5040,66.4,DRV-0049,Sunny,Low,Delayed,20,1.0,2025,July,7,23,Wednesday,Low,High,Medium
TRP-00562,RT-038,Karachi to Lahore,National Express PK,LEA-1817,AC,Karachi,Lahore,2025-11-27,Weekday,11:05,08:47,1254,1302,48,19,41,46.34,1430,27170,444.8,DRV-0159,Foggy,High,Completed,11,8.0,2025,November,11,27,Thursday,High,High,Medium
TRP-00563,RT-073,Peshawar to Sialkot,Pak Urban Transport,QTA-5395,Mini Bus,Peshawar,Sialkot,2025-09-11,Weekday,10:10,18:14,480,484,4,13,30,43.33,520,6760,82.7,DRV-0180,Cloudy,Moderate,Completed,10,18.0,2025,September,9,11,Thursday,Low,On Time,Medium
TRP-00564,RT-045,Faisalabad to Rawalpindi,Green Line Express,ISB-8458,Standard,Faisalabad,Rawalpindi,2025-03-14,Weekday,04:50,11:38,393,408,15,29,45,64.44,395,11455,90.2,DRV-0122,Sunny,High,Completed,4,11.0,2025,March,3,14,Friday,Medium,Minor,High
TRP-00565,RT-057,Quetta to Rawalpindi,City Metro Bus,MUL-5762,Mini Bus,Quetta,Rawalpindi,2025-04-27,Weekend,20:40,14:32,1038,1072,34,19,27,70.37,1045,19855,196.7,DRV-0140,Rainy,Low,Completed,20,14.0,2025,April,4,27,Sunday,Medium,High,High
TRP-00566,RT-011,Rawalpindi to Peshawar,National Express PK,ISB-5933,Standard,Rawalpindi,Peshawar,2025-12-30,Weekday,14:40,18:11,206,211,5,42,50,84.0,230,9660,45.5,DRV-0057,Sunny,Moderate,Completed,14,18.0,2025,December,12,30,Tuesday,Low,On Time,Full
TRP-00567,RT-070,Islamabad to Multan,Pak Urban Transport,QTA-8056,AC,Islamabad,Multan,2025-07-04,Weekday,10:55,23:37,721,762,41,44,52,84.62,690,30360,197.9,DRV-0135,Cloudy,High,Completed,10,23.0,2025,July,7,4,Friday,High,High,Full
TRP-00568,RT-017,Islamabad to Faisalabad,Sindh Rapid Transit,PES-5526,AC,Islamabad,Faisalabad,2025-06-08,Weekend,10:00,16:36,343,396,53,42,50,84.0,400,16800,93.0,DRV-0003,Rainy,Low,Completed,10,16.0,2025,June,6,8,Sunday,Medium,High,Full
TRP-00569,RT-017,Islamabad to Faisalabad,Punjab Transit,ISB-3664,AC,Islamabad,Faisalabad,2025-06-05,Weekday,19:20,02:05,387,405,18,20,49,40.82,420,8400,97.4,DRV-0126,Sunny,Low,Completed,19,2.0,2025,June,6,5,Thursday,Low,Moderate,Medium
TRP-00570,RT-013,Lahore to Sialkot,City Metro Bus,KHI-6737,Standard,Lahore,Sialkot,2025-05-26,Weekday,20:50,00:17,145,207,62,32,39,82.05,185,5920,39.3,DRV-0075,Dust Storm,High,Completed,20,0.0,2025,May,5,26,Monday,Low,Critical,Full
TRP-00571,RT-010,Peshawar to Rawalpindi,Pak Urban Transport,QTA-7328,Mini Bus,Peshawar,Rawalpindi,2025-08-05,Weekday,16:05,19:36,201,211,10,22,29,75.86,260,5720,34.1,DRV-0036,Cloudy,Low,Completed,16,19.0,2025,August,8,5,Tuesday,Low,Minor,High
TRP-00572,RT-042,Rawalpindi to Faisalabad,Pak Urban Transport,LEA-5871,AC,Rawalpindi,Faisalabad,2025-10-18,Weekend,18:40,02:10,426,450,24,37,53,69.81,400,14800,102.1,DRV-0108,Sunny,Moderate,Completed,18,2.0,2025,October,10,18,Saturday,Medium,Moderate,High
TRP-00573,RT-085,Karachi to Quetta,City Metro Bus,PES-2448,Hybrid,Karachi,Quetta,2025-03-13,Weekday,13:15,02:00,753,765,12,33,46,71.74,795,26235,127.2,DRV-0101,Sunny,Moderate,Completed,13,2.0,2025,March,3,13,Thursday,High,Minor,High
TRP-00574,RT-017,Islamabad to Faisalabad,National Express PK,LEA-1896,Mini Bus,Islamabad,Faisalabad,2025-05-19,Weekday,07:25,13:22,342,357,15,20,29,68.97,390,7800,56.3,DRV-0014,Cloudy,Moderate,Completed,7,13.0,2025,May,5,19,Monday,Low,Minor,High
TRP-00575,RT-044,Islamabad to Hyderabad,National Express PK,QTA-3535,Standard,Islamabad,Hyderabad,2025-06-04,Weekday,13:55,11:25,1273,1290,17,23,35,65.71,1520,34960,435.8,DRV-0031,Rainy,Moderate,Completed,13,11.0,2025,June,6,4,Wednesday,High,Moderate,High
TRP-00576,RT-033,Multan to Lahore,National Express PK,MUL-8271,Standard,Multan,Lahore,2025-07-20,Weekend,05:05,12:49,395,464,69,43,50,86.0,420,18060,87.6,DRV-0158,Dust Storm,High,Completed,5,12.0,2025,July,7,20,Sunday,Medium,Critical,Full
TRP-00577,RT-008,Rawalpindi to Islamabad,Punjab Transit,QTA-4943,Standard,Rawalpindi,Islamabad,2025-03-29,Weekend,20:55,22:36,53,101,48,27,50,54.0,80,2160,4.5,DRV-0071,Sunny,Low,Delayed,20,22.0,2025,March,3,29,Saturday,Low,High,Medium
TRP-00578,RT-021,Islamabad to Sialkot,National Express PK,PES-3427,AC,Islamabad,Sialkot,2025-01-15,Weekday,13:35,19:48,354,373,19,30,52,57.69,300,9000,87.2,DRV-0091,Sunny,Low,Completed,13,19.0,2025,January,1,15,Wednesday,Low,Moderate,Medium
TRP-00579,RT-088,Quetta to Sialkot,Punjab Transit,SGD-9244,AC,Quetta,Sialkot,2025-04-18,Weekday,15:55,06:54,873,899,26,32,56,57.14,1010,32320,293.8,DRV-0036,Sunny,Moderate,Completed,15,6.0,2025,April,4,18,Friday,High,Moderate,Medium
TRP-00580,RT-017,Islamabad to Faisalabad,Blue Line Transit,SGD-8925,Standard,Islamabad,Faisalabad,2025-07-12,Weekend,19:45,01:34,338,349,11,35,43,81.4,400,14000,97.6,DRV-0018,Sunny,Low,Completed,19,1.0,2025,July,7,12,Saturday,Medium,Minor,Full
TRP-00581,RT-022,Sialkot to Islamabad,Green Line Express,PES-8805,Electric,Sialkot,Islamabad,2025-06-15,Weekend,11:55,17:16,296,321,25,20,43,46.51,315,6300,15.7,DRV-0010,Foggy,Low,Completed,11,17.0,2025,June,6,15,Sunday,Low,Moderate,Medium
TRP-00582,RT-086,Quetta to Lahore,City Metro Bus,ISB-2763,Hybrid,Quetta,Lahore,2025-12-24,Weekday,18:30,09:20,877,890,13,30,41,73.17,945,28350,160.5,DRV-0112,Sunny,Moderate,Completed,18,9.0,2025,December,12,24,Wednesday,High,Minor,High
TRP-00583,RT-027,Lahore to Rawalpindi,Green Line Express,SGD-3302,Standard,Lahore,Rawalpindi,2025-01-03,Weekday,15:30,23:00,404,450,46,22,37,59.46,480,10560,113.9,DRV-0054,Sunny,High,Completed,15,23.0,2025,January,1,3,Friday,Medium,High,Medium
TRP-00584,RT-058,Quetta to Hyderabad,Punjab Transit,PES-8004,Mini Bus,Quetta,Hyderabad,2025-11-17,Weekday,16:05,05:34,766,809,43,10,27,37.04,820,8200,140.2,DRV-0075,Rainy,Low,Delayed,16,5.0,2025,November,11,17,Monday,Low,High,Low
TRP-00585,RT-062,Peshawar to Faisalabad,Green Line Express,KHI-5719,Mini Bus,Peshawar,Faisalabad,2025-02-08,Weekend,21:45,06:55,518,550,32,27,33,81.82,560,15120,85.3,DRV-0068,Foggy,Moderate,Completed,21,6.0,2025,February,2,8,Saturday,Medium,High,Full
TRP-00586,RT-068,Karachi to Multan,Pak Urban Transport,SGD-1973,AC,Karachi,Multan,2025-03-13,Weekday,10:40,01:06,822,866,44,38,50,76.0,1065,40470,309.4,DRV-0145,Foggy,High,Completed,10,1.0,2025,March,3,13,Thursday,High,High,High
TRP-00587,RT-060,Multan to Karachi,Blue Line Transit,MUL-2320,Electric,Multan,Karachi,2025-10-10,Weekday,19:10,10:52,922,942,20,24,41,58.54,1040,24960,57.0,DRV-0059,Sunny,Moderate,Completed,19,10.0,2025,October,10,10,Friday,Medium,Moderate,Medium
TRP-00588,RT-016,Karachi to Hyderabad,Pak Urban Transport,SGD-7215,AC,Karachi,Hyderabad,2025-12-16,Weekday,04:40,09:10,216,270,54,21,52,40.38,245,5145,49.6,DRV-0031,Rainy,High,Completed,4,9.0,2025,December,12,16,Tuesday,Low,High,Medium
TRP-00589,RT-018,Multan to Sialkot,Blue Line Transit,KHI-4801,Hybrid,Multan,Sialkot,2025-02-17,Weekday,22:00,07:22,544,562,18,14,36,38.89,580,8120,102.9,DRV-0113,Dust Storm,Low,Completed,22,7.0,2025,February,2,17,Monday,Low,Moderate,Low
TRP-00590,RT-016,Karachi to Hyderabad,Pak Urban Transport,KHI-7517,Hybrid,Karachi,Hyderabad,2025-09-03,Weekday,07:50,12:29,241,279,38,30,43,69.77,220,6600,36.5,DRV-0094,Foggy,Moderate,Completed,7,12.0,2025,September,9,3,Wednesday,Low,High,High
TRP-00591,RT-042,Rawalpindi to Faisalabad,Capital Bus Service,MUL-9248,AC,Rawalpindi,Faisalabad,2025-02-23,Weekend,05:25,11:35,354,370,16,37,59,62.71,355,13135,94.4,DRV-0054,Sunny,Low,Completed,5,11.0,2025,February,2,23,Sunday,Medium,Moderate,High
TRP-00592,RT-021,Islamabad to Sialkot,Punjab Transit,KHI-8213,Standard,Islamabad,Sialkot,2025-11-29,Weekend,18:05,00:15,365,370,5,23,36,63.89,335,7705,64.5,DRV-0127,Sunny,Moderate,Completed,18,0.0,2025,November,11,29,Saturday,Low,On Time,High
TRP-00593,RT-013,Lahore to Sialkot,City Metro Bus,PES-4021,Standard,Lahore,Sialkot,2025-12-04,Weekday,17:40,21:23,184,223,39,36,44,81.82,205,7380,38.8,DRV-0068,Sunny,High,Completed,17,21.0,2025,December,12,4,Thursday,Low,High,Full
TRP-00594,RT-028,Rawalpindi to Sialkot,Sindh Rapid Transit,MUL-8111,Mini Bus,Rawalpindi,Sialkot,2025-08-07,Weekday,05:05,10:41,295,336,41,25,35,71.43,305,7625,37.3,DRV-0133,Sunny,High,Completed,5,10.0,2025,August,8,7,Thursday,Low,High,High
TRP-00595,RT-013,Lahore to Sialkot,Pak Urban Transport,LEA-5598,Standard,Lahore,Sialkot,2025-12-16,Weekday,12:05,14:47,144,162,18,30,44,68.18,190,5700,36.9,DRV-0168,Sunny,Moderate,Completed,12,14.0,2025,December,12,16,Tuesday,Low,Moderate,High
TRP-00596,RT-066,Sialkot to Karachi,Sindh Rapid Transit,SGD-3929,Mini Bus,Sialkot,Karachi,2025-08-16,Weekend,18:00,16:17,1314,1337,23,22,32,68.75,1575,34650,253.3,DRV-0021,Sunny,Moderate,Completed,18,16.0,2025,August,8,16,Saturday,High,Moderate,High
TRP-00597,RT-007,Lahore to Karachi,Green Line Express,ISB-5524,AC,Lahore,Karachi,2025-05-13,Weekday,19:10,16:51,1252,1301,49,20,45,44.44,1285,25700,409.9,DRV-0130,Sunny,High,Delayed,19,16.0,2025,May,5,13,Tuesday,High,High,Medium
TRP-00598,RT-048,Sialkot to Multan,Pak Urban Transport,QTA-5244,Standard,Sialkot,Multan,2025-05-12,Weekday,04:50,12:47,474,477,3,18,46,39.13,550,9900,141.0,DRV-0114,Cloudy,Low,Completed,4,12.0,2025,May,5,12,Monday,Low,On Time,Low
TRP-00599,RT-031,Lahore to Faisalabad,Sindh Rapid Transit,SGD-7815,AC,Lahore,Faisalabad,2025-02-06,Weekday,17:20,20:54,186,214,28,29,50,58.0,190,5510,45.4,DRV-0076,Cloudy,Moderate,Completed,17,20.0,2025,February,2,6,Thursday,Low,Moderate,Medium
TRP-00600,RT-070,Islamabad to Multan,Punjab Transit,LEA-2740,Hybrid,Islamabad,Multan,2025-11-08,Weekend,10:25,21:44,653,679,26,40,46,86.96,690,27600,134.6,DRV-0020,Foggy,Low,Completed,10,21.0,2025,November,11,8,Saturday,High,Moderate,Full
TRP-00601,RT-025,Hyderabad to Rawalpindi,Blue Line Transit,LEA-9646,AC,Hyderabad,Rawalpindi,2025-01-27,Weekday,19:50,18:57,1380,1387,7,28,54,51.85,1530,42840,484.2,DRV-0093,Sunny,Low,Completed,19,18.0,2025,January,1,27,Monday,High,Minor,Medium
TRP-00602,RT-034,Multan to Quetta,Green Line Express,PES-7716,Mini Bus,Multan,Quetta,2025-07-05,Weekend,06:25,17:36,613,671,58,17,26,65.38,700,11900,93.3,DRV-0033,Foggy,Moderate,Completed,6,17.0,2025,July,7,5,Saturday,Medium,High,High
TRP-00603,RT-010,Peshawar to Rawalpindi,Punjab Transit,SGD-5700,Electric,Peshawar,Rawalpindi,2025-06-24,Weekday,14:05,18:19,248,254,6,42,53,79.25,260,10920,10.9,DRV-0117,Cloudy,Low,Completed,14,18.0,2025,June,6,24,Tuesday,Medium,Minor,High
TRP-00604,RT-031,Lahore to Faisalabad,National Express PK,KHI-1558,Mini Bus,Lahore,Faisalabad,2025-08-09,Weekend,04:55,08:34,185,219,34,15,26,57.69,185,2775,22.8,DRV-0062,Sunny,High,Completed,4,8.0,2025,August,8,9,Saturday,Low,High,Medium
TRP-00605,RT-033,Multan to Lahore,Sindh Rapid Transit,MUL-2765,Electric,Multan,Lahore,2025-01-24,Weekday,06:55,13:37,345,402,57,38,54,70.37,435,16530,18.7,DRV-0047,Foggy,High,Completed,6,13.0,2025,January,1,24,Friday,Medium,High,High
TRP-00606,RT-067,Sialkot to Hyderabad,City Metro Bus,ISB-8430,Electric,Sialkot,Hyderabad,2025-07-14,Weekday,14:35,13:39,1361,1384,23,22,58,37.93,1450,31900,76.9,DRV-0133,Sunny,Moderate,Completed,14,13.0,2025,July,7,14,Monday,High,Moderate,Low
TRP-00607,RT-077,Hyderabad to Sialkot,Blue Line Transit,PES-6219,Standard,Hyderabad,Sialkot,2025-04-02,Weekday,08:00,03:59,1189,1199,10,16,41,39.02,1460,23360,331.8,DRV-0073,Sunny,Low,Completed,8,3.0,2025,April,4,2,Wednesday,Medium,Minor,Low
TRP-00608,RT-030,Peshawar to Islamabad,National Express PK,KHI-5726,Standard,Peshawar,Islamabad,2025-05-13,Weekday,07:15,11:14,231,239,8,25,39,64.1,275,6875,59.2,DRV-0011,Sunny,Moderate,Completed,7,11.0,2025,May,5,13,Tuesday,Low,Minor,High
TRP-00609,RT-067,Sialkot to Hyderabad,City Metro Bus,SGD-1422,AC,Sialkot,Hyderabad,2025-07-09,Weekday,10:20,06:18,1159,1198,39,41,58,70.69,1540,63140,452.4,DRV-0031,Sunny,Moderate,Delayed,10,6.0,2025,July,7,9,Wednesday,Very High,High,High
TRP-00610,RT-013,Lahore to Sialkot,Green Line Express,ISB-2908,Mini Bus,Lahore,Sialkot,2025-07-01,Weekday,06:55,09:57,151,182,31,18,26,69.23,185,3330,24.5,DRV-0019,Sunny,Moderate,Completed,6,9.0,2025,July,7,1,Tuesday,Low,High,High
TRP-00611,RT-060,Multan to Karachi,Sindh Rapid Transit,MUL-1583,Standard,Multan,Karachi,2025-11-21,Weekday,04:15,20:45,951,990,39,36,47,76.6,935,33660,228.2,DRV-0128,Foggy,Moderate,Completed,4,20.0,2025,November,11,21,Friday,High,High,High
TRP-00612,RT-006,Lahore to Multan,Green Line Express,SGD-4509,Hybrid,Lahore,Multan,2025-01-02,Weekday,17:05,23:42,378,397,19,22,41,53.66,410,9020,69.5,DRV-0150,Cloudy,Low,Completed,17,23.0,2025,January,1,2,Thursday,Low,Moderate,Medium
TRP-00613,RT-004,Quetta to Multan,Punjab Transit,SGD-4799,Mini Bus,Quetta,Multan,2025-05-30,Weekday,19:35,05:29,583,594,11,26,31,83.87,680,17680,107.9,DRV-0074,Cloudy,Moderate,Completed,19,5.0,2025,May,5,30,Friday,Medium,Minor,Full
TRP-00614,RT-011,Rawalpindi to Peshawar,Blue Line Transit,PES-6224,Standard,Rawalpindi,Peshawar,2025-12-05,Weekday,07:25,11:48,210,263,53,27,39,69.23,240,6480,46.1,DRV-0008,Rainy,Moderate,Completed,7,11.0,2025,December,12,5,Friday,Low,High,High
TRP-00615,RT-036,Faisalabad to Multan,Blue Line Transit,SGD-6295,Standard,Faisalabad,Multan,2025-05-14,Weekday,14:30,20:02,295,332,37,25,49,51.02,320,8000,62.0,DRV-0012,Sunny,Low,Delayed,14,20.0,2025,May,5,14,Wednesday,Low,High,Medium
TRP-00616,RT-013,Lahore to Sialkot,Punjab Transit,SGD-2807,AC,Lahore,Sialkot,2025-11-11,Weekday,14:10,17:24,158,194,36,29,40,72.5,195,5655,37.6,DRV-0142,Dust Storm,Low,Completed,14,17.0,2025,November,11,11,Tuesday,Low,High,High
TRP-00617,RT-005,Hyderabad to Karachi,Sindh Rapid Transit,KHI-9776,AC,Hyderabad,Karachi,2025-07-22,Weekday,11:20,14:42,199,202,3,39,51,76.47,250,9750,56.7,DRV-0135,Sunny,Moderate,Completed,11,14.0,2025,July,7,22,Tuesday,Low,On Time,High
TRP-00618,RT-026,Sialkot to Lahore,City Metro Bus,ISB-1397,Standard,Sialkot,Lahore,2025-04-28,Weekday,11:00,14:17,173,197,24,15,38,39.47,185,2775,32.2,DRV-0107,Rainy,Moderate,Completed,11,14.0,2025,April,4,28,Monday,Low,Moderate,Low
TRP-00619,RT-021,Islamabad to Sialkot,Punjab Transit,MUL-7408,Standard,Islamabad,Sialkot,2025-04-10,Weekday,13:25,19:52,325,387,62,19,35,54.29,330,6270,73.0,DRV-0110,Sunny,Moderate,Delayed,13,19.0,2025,April,4,10,Thursday,Low,Critical,Medium
TRP-00620,RT-026,Sialkot to Lahore,National Express PK,QTA-9736,Standard,Sialkot,Lahore,2025-09-17,Weekday,11:30,15:20,186,230,44,32,50,64.0,190,6080,39.8,DRV-0007,Rainy,High,Completed,11,15.0,2025,September,9,17,Wednesday,Low,High,High
